SN,Image Name,Dog ( % prediction),Cat ( % prediction),Binary Classification
6320,6320,94.26081181,5.739184096,1
6321,6321,99.96901751,0.030987017,1
6322,6322,91.64661169,8.353383839,1
6323,6323,99.99130964,0.008692392,1
6324,6324,46.90641165,53.09358835,0
6325,6325,38.85109127,61.14891171,0
6326,6326,4.569549859,95.43045759,0
6327,6327,99.94090796,0.059090753,1
6328,6328,38.29068244,61.70932055,0
6329,6329,1.167029329,98.8329649,0
6330,6330,38.67747486,61.32252216,0
6331,6331,99.49803948,0.501955673,1
6332,6332,99.97828603,0.021720328,1
6333,6333,0.147481891,99.85252023,0
6334,6334,8.327945322,91.67205095,0
6335,6335,0.66401693,99.33598638,0
6336,6336,0.197283505,99.80271459,0
6337,6337,30.4295361,69.5704639,0
6338,6338,0.834836159,99.16515946,0
6339,6339,87.59454489,12.40545884,1
6340,6340,98.85341525,1.146583445,1
6341,6341,97.57349491,2.426511049,1
6342,6342,4.328360409,95.67164183,0
6343,6343,53.08430791,46.91569209,1
6344,6344,12.13650927,87.86349297,0
6345,6345,13.82270008,86.17730141,0
6346,6346,56.90649748,43.0935055,1
6347,6347,3.857782483,96.14221454,0
6348,6348,56.80541396,43.19458008,1
6349,6349,96.98566198,3.014340997,1
6350,6350,6.593022496,93.40698123,0
6351,6351,99.16097522,0.83902711,1
6352,6352,0.002116174,99.99787807,0
6353,6353,8.247306198,91.75269008,0
6354,6354,98.75384569,1.246153098,1
6355,6355,99.9301672,0.069827191,1
6356,6356,67.23095775,32.76903927,1
6357,6357,33.50715339,66.49284363,0
6358,6358,0.725837145,99.27415848,0
6359,6359,0.669614505,99.33038354,0
6360,6360,2.687636204,97.31236696,0
6361,6361,98.36181998,1.638176106,1
6362,6362,2.854642272,97.14535475,0
6363,6363,81.91856742,18.08143258,1
6364,6364,41.4059937,58.59401226,0
6365,6365,99.9815762,0.01842441,1
6366,6366,47.16639221,52.83361077,0
6367,6367,99.80667233,0.193333335,1
6368,6368,99.99970198,0.000301713,1
6369,6369,0.228246837,99.77174997,0
6370,6370,4.750426859,95.24957538,0
6371,6371,2.0723667,97.92762995,0
6372,6372,72.94613719,27.05386579,1
6373,6373,84.76510048,15.23489505,1
6374,6374,39.22530413,60.77468991,0
6375,6375,90.23003578,9.769967943,1
6376,6376,0.595906842,99.40409064,0
6377,6377,99.99703169,0.002968432,1
6378,6378,12.41872609,87.58127689,0
6379,6379,99.99995232,4.19E-05,1
6380,6380,6.069897115,93.93010139,0
6381,6381,93.9764142,6.023592129,1
6382,6382,1.377191301,98.62281084,0
6383,6383,0.078526104,99.92147684,0
6384,6384,99.88773465,0.11226316,1
6385,6385,99.99178648,0.008213185,1
6386,6386,5.89684993,94.10315156,0
6387,6387,99.14531708,0.854684412,1
6388,6388,93.02113652,6.978861243,1
6389,6389,99.95445609,0.045542157,1
6390,6390,51.92372203,48.07627499,1
6391,6391,64.9602294,35.03977358,1
6392,6392,2.774667554,97.22533822,0
6393,6393,99.10116196,0.898834225,1
6394,6394,98.53360057,1.466392912,1
6395,6395,99.18410778,0.815888029,1
6396,6396,42.0681715,57.93182254,0
6397,6397,67.16845632,32.83154666,1
6398,6398,99.99401569,0.005989267,1
6399,6399,99.99907017,0.000925597,1
6400,6400,98.75917435,1.240823697,1
6401,6401,11.21496856,88.78503442,0
6402,6402,96.35623693,3.64376381,1
6403,6403,21.22258544,78.77741456,0
6404,6404,99.68930483,0.310693542,1
6405,6405,39.32926655,60.67073345,0
6406,6406,99.43720102,0.562793761,1
6407,6407,0.381359179,99.61864352,0
6408,6408,64.08731937,35.91267765,1
6409,6409,99.80079532,0.199210411,1
6410,6410,16.82233214,83.17767382,0
6411,6411,4.45E-10,100,0
6412,6412,54.11552191,45.88447809,1
6413,6413,9.157357365,90.84264636,0
6414,6414,2.789863385,97.21013904,0
6415,6415,69.79557872,30.20442128,1
6416,6416,12.72628456,87.27371097,0
6417,6417,31.23745024,68.76254678,0
6418,6418,0.291006593,99.70898628,0
6419,6419,0.788348354,99.21165109,0
6420,6420,93.04290414,6.957088411,1
6421,6421,99.99699593,0.003000264,1
6422,6422,99.87393022,0.126076909,1
6423,6423,0.546490867,99.45350885,0
6424,6424,12.90775388,87.09223866,0
6425,6425,60.70713997,39.29286003,1
6426,6426,94.51851249,5.481483042,1
6427,6427,70.3389287,29.66107428,1
6428,6428,99.41616654,0.583828567,1
6429,6429,99.97112155,0.028878261,1
6430,6430,0.565041136,99.43496585,0
6431,6431,29.94856238,70.05143762,0
6432,6432,99.95986819,0.04013837,1
6433,6433,96.50761485,3.492383659,1
6434,6434,6.219075248,93.78092289,0
6435,6435,99.018085,0.981919654,1
6436,6436,99.89115,0.108846417,1
6437,6437,5.117052421,94.88294721,0
6438,6438,99.97617602,0.023819169,1
6439,6439,99.9099493,0.090050412,1
6440,6440,5.631260574,94.36873794,0
6441,6441,4.325606301,95.6743896,0
6442,6442,59.07790661,40.92209637,1
6443,6443,98.95064235,1.04936203,1
6444,6444,6.128882989,93.87111068,0
6445,6445,97.47079015,2.529211156,1
6446,6446,99.15705919,0.84294267,1
6447,6447,99.91956353,0.080433261,1
6448,6448,99.84351993,0.156473962,1
6449,6449,99.92127419,0.078723265,1
6450,6450,99.92647767,0.073525641,1
6451,6451,5.57738021,94.4226265,0
6452,6452,0.464821514,99.53517914,0
6453,6453,99.49508905,0.504911318,1
6454,6454,4.869658127,95.13034225,0
6455,6455,97.48367667,2.516319789,1
6456,6456,5.881227925,94.11876798,0
6457,6457,99.98927116,0.010728918,1
6458,6458,17.4178794,82.58212209,0
6459,6459,36.49071455,63.50929141,0
6460,6460,99.83035326,0.169640302,1
6461,6461,52.35295296,47.64705002,1
6462,6462,97.33629227,2.663706616,1
6463,6463,6.243181601,93.75681877,0
6464,6464,99.99945164,0.00055432,1
6465,6465,0.116011582,99.88399148,0
6466,6466,99.81934428,0.18065105,1
6467,6467,99.42346215,0.576541573,1
6468,6468,53.56491208,46.4350909,1
6469,6469,99.975878,0.024118241,1
6470,6470,0.019405675,99.98059869,0
6471,6471,48.04602861,51.95397139,0
6472,6472,0.06120411,99.93879795,0
6473,6473,94.42448616,5.575514957,1
6474,6474,0.425166683,99.57483411,0
6475,6475,41.83626771,58.16373825,0
6476,6476,99.96204376,0.037954142,1
6477,6477,0.890743919,99.10925031,0
6478,6478,98.10345769,1.896546781,1
6479,6479,59.22676921,40.77323079,1
6480,6480,99.99674559,0.003257435,1
6481,6481,98.27683568,1.723160408,1
6482,6482,99.93392825,0.066065235,1
6483,6483,0.803392846,99.19661283,0
6484,6484,0.379958516,99.62003827,0
6485,6485,99.99916553,0.000836966,1
6486,6486,18.82442683,81.17557764,0
6487,6487,11.68062389,88.31937909,0
6488,6488,0.61819097,99.38181043,0
6489,6489,76.35983825,23.64015728,1
6490,6490,0.171065808,99.82892871,0
6491,6491,95.07693052,4.92307283,1
6492,6492,91.84172153,8.158282936,1
6493,6493,99.996984,0.003014575,1
6494,6494,20.04922479,79.95077372,0
6495,6495,9.222156554,90.77784419,0
6496,6496,2.626720816,97.37328291,0
6497,6497,70.10634542,29.8936516,1
6498,6498,0.012630921,99.98736382,0
6499,6499,99.77983832,0.220153807,1
6500,6500,98.85820746,1.141791232,1
6501,6501,63.67240548,36.32758856,1
6502,6502,99.58904386,0.410958566,1
6503,6503,99.99978542,0.000209545,1
6504,6504,70.26101947,29.73897457,1
6505,6505,2.518291399,97.48170972,0
6506,6506,99.85457659,0.145421841,1
6507,6507,99.95839,0.041610972,1
6508,6508,0.258197216,99.7418046,0
6509,6509,8.439593017,91.56040549,0
6510,6510,63.40668201,36.59331501,1
6511,6511,99.9507308,0.049264752,1
6512,6512,81.8193078,18.18069369,1
6513,6513,0.083097367,99.9168992,0
6514,6514,99.975425,0.024574454,1
6515,6515,2.803352103,97.19664454,0
6516,6516,97.45506048,2.544936538,1
6517,6517,71.14214897,28.85785103,1
6518,6518,23.47799987,76.52199864,0
6519,6519,0.077855034,99.92214441,0
6520,6520,1.316120569,98.6838758,0
6521,6521,50.6970942,49.30290878,1
6522,6522,8.437778801,91.56221747,0
6523,6523,86.28968,13.71032447,1
6524,6524,99.18077588,0.819220487,1
6525,6525,91.32704139,8.672961593,1
6526,6526,99.30006266,0.699939579,1
6527,6527,83.20342898,16.79656953,1
6528,6528,47.26272225,52.73727179,0
6529,6529,90.94339609,9.056599438,1
6530,6530,96.92181349,3.078183718,1
6531,6531,3.931427374,96.068573,0
6532,6532,99.95294809,0.047055678,1
6533,6533,27.77598798,72.22400904,0
6534,6534,1.047029998,98.95296693,0
6535,6535,2.290423214,97.70958424,0
6536,6536,100,5.63E-06,1
6537,6537,20.69267482,79.30732965,0
6538,6538,2.476153895,97.52384424,0
6539,6539,99.96553659,0.034465137,1
6540,6540,99.99295473,0.007042236,1
6541,6541,11.16107479,88.83892298,0
6542,6542,99.85287189,0.147129956,1
6543,6543,40.35628736,59.64371562,0
6544,6544,98.80996346,1.190041844,1
6545,6545,99.99923706,0.000758138,1
6546,6546,99.99996424,4.03E-05,1
6547,6547,7.751252502,92.24874973,0
6548,6548,27.41264999,72.58735299,0
6549,6549,99.03952479,0.960480701,1
6550,6550,15.16373307,84.83626246,0
6551,6551,99.96334314,0.036658131,1
6552,6552,83.70034099,16.29965901,1
6553,6553,0.59156213,99.40844178,0
6554,6554,99.90166426,0.098339887,1
6555,6555,8.68158415,91.31841063,0
6556,6556,98.6736238,1.326379273,1
6557,6557,0.54213251,99.45787191,0
6558,6558,2.606323734,97.39367962,0
6559,6559,40.76117575,59.23882127,0
6560,6560,94.72721219,5.272784084,1
6561,6561,13.10104877,86.89895272,0
6562,6562,46.14468217,53.85531783,0
6563,6563,31.38863146,68.61136556,0
6564,6564,99.97999072,0.020010732,1
6565,6565,0.254459167,99.74554181,0
6566,6566,99.88518953,0.114808767,1
6567,6567,99.999547,0.000454477,1
6568,6568,0.015010525,99.98499155,0
6569,6569,99.86459613,0.135404104,1
6570,6570,5.904670805,94.09533143,0
6571,6571,1.24306893,98.75692725,0
6572,6572,99.99947548,0.00052104,1
6573,6573,99.99929667,0.000705285,1
6574,6574,96.29582763,3.704167157,1
6575,6575,37.27532625,62.72466779,0
6576,6576,0.484486669,99.51550961,0
6577,6577,99.99964237,0.000361686,1
6578,6578,6.737655401,93.26233864,0
6579,6579,98.60797524,1.392026898,1
6580,6580,99.30490255,0.695090694,1
6581,6581,0.277124508,99.72288013,0
6582,6582,9.476186335,90.52380919,0
6583,6583,99.65227842,0.347720436,1
6584,6584,12.74050325,87.25949526,0
6585,6585,99.79034662,0.209654635,1
6586,6586,98.67412448,1.325873099,1
6587,6587,59.07603502,40.92396498,1
6588,6588,94.23269033,5.767312273,1
6589,6589,99.99865294,0.001350951,1
6590,6590,99.92913008,0.0708682,1
6591,6591,99.35449362,0.645507127,1
6592,6592,99.88127947,0.118726189,1
6593,6593,91.72543883,8.274555206,1
6594,6594,12.84031868,87.15967536,0
6595,6595,0.040416006,99.95958209,0
6596,6596,99.99915361,0.000844427,1
6597,6597,4.007139802,95.99286318,0
6598,6598,33.37061703,66.62937999,0
6599,6599,99.86814857,0.131846755,1
6600,6600,99.91770387,0.08229044,1
6601,6601,86.27060056,13.72940391,1
6602,6602,65.20167589,34.79832709,1
6603,6603,0.073542836,99.92645383,0
6604,6604,1.634759642,98.36523533,0
6605,6605,0.105508149,99.89449382,0
6606,6606,99.99982119,0.000174633,1
6607,6607,99.9979496,0.00205354,1
6608,6608,99.98143315,0.018572801,1
6609,6609,99.08118844,0.918807462,1
6610,6610,99.74794984,0.252045528,1
6611,6611,99.58859086,0.411402807,1
6612,6612,4.547448084,95.45255303,0
6613,6613,31.47197664,68.52802634,0
6614,6614,79.18228507,20.81771046,1
6615,6615,99.54894185,0.451060431,1
6616,6616,3.271565959,96.72843218,0
6617,6617,55.24900556,44.75099146,1
6618,6618,2.781058475,97.21893668,0
6619,6619,99.77416992,0.22583534,1
6620,6620,61.10976934,38.89022768,1
6621,6621,99.72686768,0.273134094,1
6622,6622,99.97846484,0.021537406,1
6623,6623,4.312315583,95.68768144,0
6624,6624,3.4059003,96.59409523,0
6625,6625,96.55621648,3.443784639,1
6626,6626,0.493544107,99.50645566,0
6627,6627,96.87499404,3.125007823,1
6628,6628,99.95260239,0.047396088,1
6629,6629,83.18066597,16.81933403,1
6630,6630,97.73705006,2.262946405,1
6631,6631,80.59086204,19.40913796,1
6632,6632,96.28370404,3.716298938,1
6633,6633,6.931433827,93.0685699,0
6634,6634,1.52293155,98.47707152,0
6635,6635,99.94655252,0.053453236,1
6636,6636,96.81468606,3.18531096,1
6637,6637,99.94456172,0.055443239,1
6638,6638,1.551577076,98.44842553,0
6639,6639,7.645857334,92.35414267,0
6640,6640,99.98915195,0.010845545,1
6641,6641,99.59065914,0.409343978,1
6642,6642,3.18126902,96.81872725,0
6643,6643,62.97091842,37.0290786,1
6644,6644,5.718096718,94.28190589,0
6645,6645,4.000446945,95.99955082,0
6646,6646,99.70074296,0.299262977,1
6647,6647,81.15434647,18.84565502,1
6648,6648,94.89099979,5.109002814,1
6649,6649,99.96467829,0.035319285,1
6650,6650,75.06200075,24.93800372,1
6651,6651,99.88862872,0.11136703,1
6652,6652,99.99850988,0.001490804,1
6653,6653,89.29423094,10.70577204,1
6654,6654,99.98250604,0.017493637,1
6655,6655,3.561303392,96.438694,0
6656,6656,18.31180155,81.68819547,0
6657,6657,5.279811099,94.7201848,0
6658,6658,1.986044645,98.01396132,0
6659,6659,98.7447083,1.25529319,1
6660,6660,0.976445526,99.02355075,0
6661,6661,98.85191321,1.148090884,1
6662,6662,78.88287306,21.11713439,1
6663,6663,99.9982357,0.001761448,1
6664,6664,71.38140202,28.61859798,1
6665,6665,99.39671755,0.603282731,1
6666,6666,37.05068231,62.94931769,0
6667,6667,73.64081144,26.35919154,1
6668,6668,99.95381832,0.046183361,1
6669,6669,0.941800606,99.05819893,0
6670,6670,99.87917542,0.12082723,1
6671,6671,99.86874461,0.131250871,1
6672,6672,99.95967746,0.040324643,1
6673,6673,14.18738067,85.81261635,0
6674,6674,99.99892712,0.001069962,1
6675,6675,99.8184979,0.181505305,1
6676,6676,98.21548462,1.784512587,1
6677,6677,0.337426737,99.66257811,0
6678,6678,2.423354238,97.576648,0
6679,6679,100,5.64E-06,1
6680,6680,4.586964473,95.41303515,0
6681,6681,79.67560887,20.32438815,1
6682,6682,11.27739772,88.72259855,0
6683,6683,0.010316564,99.98967648,0
6684,6684,65.82447886,34.17551816,1
6685,6685,99.75920916,0.240789307,1
6686,6686,2.345471643,97.65452743,0
6687,6687,0.173220981,99.82677698,0
6688,6688,97.09748626,2.902521566,1
6689,6689,1.527404785,98.47260118,0
6690,6690,0.751186395,99.24881458,0
6691,6691,0.137873262,99.86212254,0
6692,6692,0.348787266,99.6512115,0
6693,6693,1.780492999,98.21950793,0
6694,6694,22.550717,77.44928598,0
6695,6695,29.88405824,70.11594176,0
6696,6696,2.649280988,97.35071659,0
6697,6697,17.05705523,82.94294477,0
6698,6698,20.47908306,79.52091694,0
6699,6699,99.54941273,0.450586388,1
6700,6700,98.02697897,1.973018609,1
6701,6701,99.5587945,0.44120294,1
6702,6702,46.43608332,53.56391668,0
6703,6703,99.81605411,0.183947501,1
6704,6704,99.24595952,0.754036102,1
6705,6705,1.842480525,98.15751314,0
6706,6706,54.73182201,45.26817799,1
6707,6707,99.85265732,0.147339702,1
6708,6708,99.99856949,0.001428251,1
6709,6709,64.07496929,35.92503071,1
6710,6710,99.82101917,0.178982865,1
6711,6711,47.9852587,52.01473832,0
6712,6712,99.91746545,0.082527712,1
6713,6713,0.02740504,99.97258782,0
6714,6714,0.353121175,99.64687824,0
6715,6715,99.86186028,0.138142845,1
6716,6716,99.91002083,0.089985924,1
6717,6717,2.933362126,97.06664085,0
6718,6718,96.04353905,3.95645909,1
6719,6719,80.17016053,19.82984245,1
6720,6720,99.9581039,0.041891204,1
6721,6721,99.88316894,0.116827432,1
6722,6722,99.96740818,0.032596276,1
6723,6723,0.443903869,99.55610037,0
6724,6724,0.13407839,99.86592531,0
6725,6725,98.98263216,1.017360296,1
6726,6726,83.65864754,16.34135991,1
6727,6727,3.921756893,96.07824683,0
6728,6728,99.61990714,0.380096841,1
6729,6729,99.99959469,0.000402603,1
6730,6730,0.058696477,99.94130135,0
6731,6731,80.12801409,19.87199187,1
6732,6732,99.91465807,0.085340627,1
6733,6733,78.09533477,21.90466374,1
6734,6734,99.99910593,0.00088997,1
6735,6735,63.47160935,36.52839065,1
6736,6736,0.508208619,99.49179888,0
6737,6737,99.83053207,0.169461127,1
6738,6738,99.8470366,0.152956182,1
6739,6739,3.970898688,96.0291028,0
6740,6740,43.74718666,56.25280738,0
6741,6741,99.20927882,0.790721644,1
6742,6742,99.66058731,0.339412084,1
6743,6743,74.3103981,25.6896019,1
6744,6744,27.96687782,72.0331192,0
6745,6745,90.58270454,9.417296201,1
6746,6746,1.283975504,98.71602058,0
6747,6747,48.22866023,51.77133679,0
6748,6748,40.76540768,59.23458934,0
6749,6749,40.01845419,59.98154283,0
6750,6750,4.726433754,95.27356625,0
6751,6751,99.72519279,0.274801231,1
6752,6752,19.55302209,80.44698238,0
6753,6753,99.9787271,0.021270798,1
6754,6754,99.99970198,0.000293508,1
6755,6755,0.074322848,99.92567897,0
6756,6756,71.27482891,28.72517109,1
6757,6757,98.31021428,1.689791493,1
6758,6758,15.84466994,84.15532708,0
6759,6759,99.93095398,0.069051713,1
6760,6760,42.33323038,57.66676664,0
6761,6761,96.14849091,3.851507604,1
6762,6762,9.22730118,90.77269435,0
6763,6763,69.27133203,30.72867095,1
6764,6764,27.93223858,72.06776142,0
6765,6765,1.465875003,98.53412509,0
6766,6766,89.64433074,10.35566553,1
6767,6767,85.59343219,14.40657228,1
6768,6768,13.46744746,86.53255701,0
6769,6769,0.029237184,99.97076392,0
6770,6770,30.94543517,69.05456781,0
6771,6771,99.97357726,0.026421543,1
6772,6772,99.99079704,0.009198407,1
6773,6773,98.10325503,1.896753348,1
6774,6774,99.9994278,0.000567499,1
6775,6775,34.36969817,65.63030481,0
6776,6776,0.906883739,99.09311533,0
6777,6777,4.188321903,95.81168294,0
6778,6778,43.27655137,56.72344565,0
6779,6779,99.15008545,0.849915948,1
6780,6780,82.97335505,17.02664644,1
6781,6781,51.40752792,48.59247804,1
6782,6782,0.055220095,99.9447763,0
6783,6783,15.32775462,84.6722424,0
6784,6784,6.965453923,93.03454757,0
6785,6785,4.694701359,95.3052938,0
6786,6786,99.11997914,0.880022161,1
6787,6787,42.72823036,57.27176666,0
6788,6788,2.347226813,97.65278101,0
6789,6789,0.09626894,99.9037385,0
6790,6790,99.73641038,0.263585849,1
6791,6791,98.65682125,1.343176793,1
6792,6792,99.82680082,0.173193112,1
6793,6793,94.94860768,5.051390827,1
6794,6794,99.91627932,0.083722954,1
6795,6795,1.692024432,98.30797911,0
6796,6796,2.802878991,97.19712138,0
6797,6797,99.99198914,0.008013147,1
6798,6798,0.258707348,99.74129796,0
6799,6799,99.97351766,0.026479244,1
6800,6800,97.99166918,2.008327469,1
6801,6801,0.847522728,99.1524756,0
6802,6802,99.96389151,0.036103855,1
6803,6803,99.93934631,0.060652784,1
6804,6804,99.97701049,0.022992835,1
6805,6805,93.49005222,6.509953737,1
6806,6806,99.97971654,0.020287668,1
6807,6807,0.622249534,99.37775135,0
6808,6808,50.21778941,49.78221059,1
6809,6809,94.90189552,5.098105967,1
6810,6810,68.18060875,31.81938827,1
6811,6811,98.046875,1.953128912,1
6812,6812,1.172220241,98.82778525,0
6813,6813,99.90870953,0.091295078,1
6814,6814,99.68569279,0.314301066,1
6815,6815,65.09224176,34.90775228,1
6816,6816,99.83743429,0.162562006,1
6817,6817,23.27998877,76.72001719,0
6818,6818,95.43399215,4.566010833,1
6819,6819,98.72274399,1.277259458,1
6820,6820,97.19995856,2.8000433,1
6821,6821,84.46237445,15.53762406,1
6822,6822,99.99262094,0.007380239,1
6823,6823,99.73013997,0.269860448,1
6824,6824,99.99415874,0.005844935,1
6825,6825,91.13180637,8.868194371,1
6826,6826,0.658401754,99.34159517,0
6827,6827,94.48511004,5.514888465,1
6828,6828,93.90321374,6.09678179,1
6829,6829,0.618345337,99.38165545,0
6830,6830,5.645405129,94.35458779,0
6831,6831,98.98741245,1.012590807,1
6832,6832,99.94053841,0.059462042,1
6833,6833,87.59305477,12.40695193,1
6834,6834,99.99998808,9.28E-06,1
6835,6835,99.97742772,0.022574476,1
6836,6836,50.70064068,49.29935634,1
6837,6837,76.4359951,23.56400341,1
6838,6838,2.045380138,97.95461297,0
6839,6839,96.97007537,3.029921837,1
6840,6840,99.99980927,0.00019283,1
6841,6841,1.277166791,98.72282743,0
6842,6842,93.38811636,6.611889601,1
6843,6843,99.99974966,0.00025555,1
6844,6844,99.97590184,0.024098957,1
6845,6845,99.75312948,0.246873335,1
6846,6846,99.62598085,0.374025013,1
6847,6847,99.9104321,0.0895701,1
6848,6848,13.49851489,86.50148511,0
6849,6849,99.34272766,0.657277461,1
6850,6850,99.84266758,0.157333899,1
6851,6851,13.00456524,86.99543476,0
6852,6852,99.99996424,3.56E-05,1
6853,6853,99.9992013,0.000801452,1
6854,6854,84.47467685,15.52532464,1
6855,6855,12.7712965,87.2287035,0
6856,6856,98.90367389,1.096331514,1
6857,6857,10.89767292,89.10232782,0
6858,6858,64.78465199,35.21534503,1
6859,6859,97.79134393,2.20865421,1
6860,6860,1.2009467,98.79905581,0
6861,6861,60.30496955,39.69502747,1
6862,6862,99.98385906,0.016141678,1
6863,6863,67.97529459,32.02471137,1
6864,6864,28.52230966,71.47769332,0
6865,6865,12.85222769,87.14777827,0
6866,6866,99.80711341,0.192892563,1
6867,6867,47.5391984,52.4608016,0
6868,6868,95.5655694,4.434431717,1
6869,6869,99.64302182,0.356983906,1
6870,6870,99.58835244,0.411650632,1
6871,6871,70.11743188,29.88256812,1
6872,6872,85.49588323,14.50411528,1
6873,6873,0.079288962,99.92070794,0
6874,6874,5.852017179,94.14798617,0
6875,6875,73.02848697,26.97151005,1
6876,6876,91.69266224,8.307337016,1
6877,6877,29.75190878,70.24808526,0
6878,6878,2.203748375,97.79624939,0
6879,6879,93.88904572,6.110954285,1
6880,6880,5.314901471,94.68509555,0
6881,6881,3.28040123,96.71959877,0
6882,6882,4.429342225,95.57065368,0
6883,6883,99.7215867,0.278413459,1
6884,6884,17.74186194,82.25813508,0
6885,6885,99.30083752,0.69915913,1
6886,6886,99.98500347,0.014997848,1
6887,6887,94.32516694,5.674834922,1
6888,6888,1.791241765,98.20875525,0
6889,6889,8.024385571,91.97561145,0
6890,6890,1.358982455,98.64102006,0
6891,6891,0.344457477,99.65554476,0
6892,6892,38.0258888,61.97411418,0
6893,6893,8.564981073,91.43502116,0
6894,6894,2.126478031,97.87351489,0
6895,6895,99.96343851,0.036564472,1
6896,6896,0.252682064,99.74731803,0
6897,6897,2.248400636,97.75159359,0
6898,6898,75.40371418,24.5962888,1
6899,6899,99.40232635,0.597679382,1
6900,6900,0.312252645,99.68774319,0
6901,6901,98.82975221,1.170247979,1
6902,6902,99.79746938,0.202525221,1
6903,6903,0.263763405,99.73623157,0
6904,6904,5.546337739,94.45365667,0
6905,6905,21.95770144,78.04229856,0
6906,6906,99.99902248,0.000973145,1
6907,6907,99.99930859,0.000686585,1
6908,6908,24.229002,75.770998,0
6909,6909,97.11005092,2.889947593,1
6910,6910,43.29189658,56.70810342,0
6911,6911,99.29243326,0.707561383,1
6912,6912,99.874264,0.125740166,1
6913,6913,0.010149106,99.98985529,0
6914,6914,94.22332048,5.776673928,1
6915,6915,0.800072402,99.19993281,0
6916,6916,97.60392904,2.396070771,1
6917,6917,1.089489926,98.91050458,0
6918,6918,99.99535084,0.004645104,1
6919,6919,1.453973912,98.54602218,0
6920,6920,99.5202899,0.479704887,1
6921,6921,1.228102297,98.77189398,0
6922,6922,4.360342398,95.63965797,0
6923,6923,99.99932051,0.000678718,1
6924,6924,1.544678397,98.45532179,0
6925,6925,0.597370928,99.40263033,0
6926,6926,99.9951005,0.004897412,1
6927,6927,0.708718458,99.29128289,0
6928,6928,99.8141408,0.185857632,1
6929,6929,99.68670011,0.313299755,1
6930,6930,71.59007788,28.4099251,1
6931,6931,0.038160282,99.96184111,0
6932,6932,76.19746327,23.80253226,1
6933,6933,35.01942754,64.9805665,0
6934,6934,99.98210073,0.0179023,1
6935,6935,0.115737657,99.8842597,0
6936,6936,99.95630383,0.043699957,1
6937,6937,69.85177994,30.14822304,1
6938,6938,99.97528195,0.024722889,1
6939,6939,0.305201765,99.69479442,0
6940,6940,5.073541403,94.92645264,0
6941,6941,99.58321452,0.416782312,1
6942,6942,1.416245662,98.58375192,0
6943,6943,1.617540978,98.38246107,0
6944,6944,99.90465045,0.095350546,1
6945,6945,88.0931735,11.90682948,1
6946,6946,37.6375854,62.3624146,0
6947,6947,99.52538013,0.47461791,1
6948,6948,96.86442018,3.135576844,1
6949,6949,99.64237809,0.357619487,1
6950,6950,61.72334552,38.27665448,1
6951,6951,98.29727411,1.702720672,1
6952,6952,99.80637431,0.193621917,1
6953,6953,80.1122427,19.88775879,1
6954,6954,65.21840692,34.7815901,1
6955,6955,99.94008541,0.059912709,1
6956,6956,92.14610457,7.853893191,1
6957,6957,79.48041558,20.51958293,1
6958,6958,99.80353713,0.196463545,1
6959,6959,4.19584997,95.80415487,0
6960,6960,0.030229363,99.96976852,0
6961,6961,0.257048314,99.74295497,0
6962,6962,59.4296217,40.57037532,1
6963,6963,99.48863387,0.511363707,1
6964,6964,40.92665613,59.07334685,0
6965,6965,73.65198731,26.34801567,1
6966,6966,89.30383921,10.69616452,1
6967,6967,97.4676311,2.532371879,1
6968,6968,3.366929665,96.63307667,0
6969,6969,3.802295029,96.1977005,0
6970,6970,3.465830162,96.53416872,0
6971,6971,53.71288657,46.28711641,1
6972,6972,99.8957634,0.104239595,1
6973,6973,6.402289122,93.59771609,0
6974,6974,98.18300605,1.816992089,1
6975,6975,5.191957206,94.80804205,0
6976,6976,47.23574817,52.76425481,0
6977,6977,4.967306927,95.03269196,0
6978,6978,59.89686847,40.10313153,1
6979,6979,8.108541369,91.89146161,0
6980,6980,99.96550083,0.03450097,1
6981,6981,12.35876754,87.64123321,0
6982,6982,99.85445738,0.145543623,1
6983,6983,3.826611862,96.17338181,0
6984,6984,99.99780655,0.002196145,1
6985,6985,99.26574826,0.734246429,1
6986,6986,99.90234375,0.097655272,1
6987,6987,82.78564215,17.21436083,1
6988,6988,6.238133088,93.76186728,0
6989,6989,0.023010641,99.97698665,0
6990,6990,0.66929087,99.33071733,0
6991,6991,41.0956949,58.90430212,0
6992,6992,99.98263717,0.017369413,1
6993,6993,31.94851875,68.05148125,0
6994,6994,99.98764992,0.012353952,1
6995,6995,0.327801099,99.67220426,0
6996,6996,40.10537565,59.89462733,0
6997,6997,99.91154075,0.088460802,1
6998,6998,11.39362976,88.6063695,0
6999,6999,99.99217987,0.007816155,1
7000,7000,99.95494485,0.045052922,1
7001,7001,99.98019338,0.019814038,1
7002,7002,90.29490352,9.705091268,1
7003,7003,16.25217348,83.74782801,0
7004,7004,73.60864282,26.39135718,1
7005,7005,5.45E-07,100,0
7006,7006,99.87549782,0.124504732,1
7007,7007,42.91000962,57.08999038,0
7008,7008,98.47907424,1.520930417,1
7009,7009,2.665737271,97.33425975,0
7010,7010,96.8403101,3.159694001,1
7011,7011,7.50323385,92.49677062,0
7012,7012,1.213201601,98.78679514,0
7013,7013,99.98438358,0.01561526,1
7014,7014,0.239406084,99.76059198,0
7015,7015,0.114637625,99.88535643,0
7016,7016,24.23212528,75.76786876,0
7017,7017,99.97907281,0.020930075,1
7018,7018,99.23737645,0.762625737,1
